sense-21018321,synset-62743,word-11012204,
sense-21075121,synset-6797,word-11047588,
sense-21012655,synset-4335,word-11008466,
sense-53401146,synset-s53401146,word-s53401146,
sense-22019009,synset-50673,word-53002497,
sense-21023400,synset-s21023400,word-s21023400,
sense-21082172,synset-6108,word-11051495,
sense-21041404,synset-30480,word-11026564,
sense-21013698,synset-39074,word-11009167,
sense-28080139,synset-64182,word-40003909,
sense-21029963,synset-44446,word-11019445,
sense-21014083,synset-32110,word-11009449,
sense-22034648,synset-64661,word-50010736,
sense-21015218,synset-73965,word-11010151,
sense-28058184,synset-70089,word-40003155,
sense-21011481,synset-66861,word-11007541,
sense-21027482,synset-21196,word-11017984,
sense-91002355,synset-26570,word-11019127,
sense-28034285,synset-48604,word-50003260,
sense-21022836,synset-42254,word-11015008,
sense-21061404,synset-24195,word-11039063,
sense-21068483,synset-11707,word-11043698,
sense-21068070,synset-34266,word-11043470,
sense-28007969,synset-73104,word-40000406,
sense-21031159,synset-s21031159,word-s21031159,
sense-21011165,synset-3339,word-11007255,
sense-28122296,synset-52203,word-50009779,
sense-21030079,synset-3181,word-11019465,
sense-21086984,synset-14948,word-12001733,
sense-21045013,synset-41939,word-11028759,
sense-21042216,synset-45380,word-11027028,
sense-21034398,synset-26681,word-11022125,
sense-21032394,synset-5250,word-11020948,
sense-21060344,synset-40350,word-11038346,
sense-21051193,synset-15510,word-11032485,
sense-21036579,synset-40146,word-11023405,
sense-21000701,synset-49093,word-11000466,
sense-21074940,synset-67558,word-11047490,
sense-21079876,synset-6163,word-11050257,
sense-21051540,synset-6600,word-11032704,
sense-21042387-i1,synset-48077,word-11027089,
sense-23000281,synset-61250,word-35000202-0,
sense-21011338-i2,synset-74076,word-11007401,
sense-28095428,synset-62593,word-40004421,
sense-21056266,synset-23052,word-11035915,
sense-28044517,synset-51871,word-40002171,
sense-21068829,synset-8207,word-11043888,
sense-21054201,synset-34641,word-11034581,
sense-21047286,synset-35074,word-11030220,
sense-22023074,synset-57598,word-53003303,
sense-21030601-i1,synset-17201,word-11019809,
sense-21050660,synset-5976,word-11032148,
sense-21006877,synset-25471,word-11004500,
sense-22019609,synset-61481,word-53200832,
sense-21002325,synset-42806,word-11001549,
sense-21017494,synset-25982,word-11011649,
sense-21059671,synset-37772,word-11037939,
sense-21064950,synset-27575,word-11041486,
sense-28031933,synset-53007,word-53000920,
sense-21074842,synset-20172,word-11047435,
sense-21028936,synset-63007,word-11018841,
sense-21046156,synset-34772,word-11029464,
sense-21009921,synset-46809,word-11006487,
sense-21051118,synset-67009,word-11032425,
sense-21061335,synset-23415,word-11039010,
sense-28082517,synset-55493,word-53202093,
sense-21052275,synset-3758,word-11033193,bl.a. i religiøse tekster
sense-21015240,synset-71339,word-11010171,
sense-28110134,synset-56319,word-53005337,
sense-21005874,synset-71133,word-11003929,
sense-21068421,synset-13256,word-11043664,
sense-21035457,synset-46582,word-11022685,gl.
sense-21012298,synset-65324,word-11008217,
sense-21005570,synset-78091,word-11003754,
sense-21055201,synset-73632,word-11035203,
sense-21071744,synset-34151,word-11045702,
sense-21000042,synset-45027,word-11000030,
sense-28091750,synset-50738,word-50009313,
sense-21002176,synset-12384,word-11001447,
sense-28006647,synset-55409,word-30001038,
sense-28044042,synset-56906,word-40002086,
sense-91000742,synset-36839,word-11005837,
sense-21090579,synset-27845,word-12003872,
sense-22007274,synset-53292,word-53000394,
sense-21072769,synset-37200,word-11046260,
sense-91005632,synset-26102,word-11044208,
sense-28020056,synset-67875,word-40001504,
sense-28057072,synset-67928,word-50005793,
sense-21063600,synset-39695,word-11040560,
sense-21089291-i2,synset-77938,word-12003192,
sense-21082443,synset-28847,word-11051643,
sense-22006752,synset-60708,word-50002022,
sense-21007529,synset-15483,word-11004963,
sense-21092341-i1,synset-s21092341-d1,word-s21092341,
sense-21014670,synset-26383,word-11009818,
sense-21014831,synset-45126,word-11009915-9,
sense-21050271,synset-64437,word-11031884,
sense-21016821,synset-38209,word-11011242,
sense-22017244,synset-10492,word-53200226,
sense-21005267,synset-12552,word-11003549,
sense-21029167,synset-11336,word-11018973,
sense-21055239,synset-8236,word-11035229-3,
sense-21060443,synset-11150,word-11038406-1,
sense-23002078,synset-76791,word-temporary_103,
sense-21086633,synset-59075,word-12001484,
sense-21080184,synset-24874,word-11050411,gl.
sense-91006624,synset-24861,word-11051142,
sense-21046668,synset-57524,word-11029826,
sense-21038816,synset-16989,word-11024901,
sense-21075243,synset-s21075243,word-s21075243,
sense-21076746,synset-s21076746,word-s21076746,
sense-21023883,synset-29000,word-11015686,
sense-21086775,synset-140,word-12001582,
sense-21011888,synset-17487,word-11007877,
sense-21006688,synset-43963,word-11004393-6,
sense-21008426,synset-s21008426,word-s21008426,
sense-28124242,synset-64308,word-53200471,
sense-21080429,synset-11437,word-11050528-2,
sense-21089871,synset-67909,word-12003486,
sense-21064432,synset-75128,word-11041121,
sense-28123666,synset-63110,word-53200499,
sense-21039783,synset-56400,word-11025562,
sense-21093566,synset-43261,word-12005754,
sense-21095524,synset-43432,word-12006902,
sense-21059487,synset-19835,word-11037855,
sense-22004960,synset-53910,word-53006223,
sense-21040983,synset-47730,word-11026331,
sense-21030443,synset-23482,word-11019702,
sense-21027656,synset-57324,word-11018081,
sense-21053645,synset-29609,word-11034159,
sense-21009593,synset-47851,word-11006295,
sense-21038819,synset-29010,word-11024903,
sense-21022327,synset-16327,word-11014712,
sense-21034562,synset-78892,word-11022229,
sense-21002316,synset-13588,word-11001540,
sense-21070126,synset-48714,word-11044661,sj.
sense-21058328,synset-27410,word-11037202,
sense-21058965,synset-34391,word-11037539,
sense-21068383,synset-15058,word-11043635,
sense-21050124,synset-5844,word-11031785,
sense-21081244,synset-38500,word-11051023,
sense-21013640,synset-28593,word-11009134,
sense-21092691,synset-41769,word-12005166,
sense-21025478,synset-4833,word-11016686-5,
sense-21098101,synset-37373,word-12008461,
sense-21027238,synset-29591,word-11017801,
sense-21087864,synset-15454,word-12002372,
sense-28046641,synset-39929,word-40002527,
sense-21043548,synset-12910,word-11027834,
sense-21067504,synset-34905,word-11043113,
sense-91004053,synset-59250,word-11032137,
sense-21010109,synset-62071,word-11006584,
sense-28022391,synset-66857,word-40001558,
sense-28127351,synset-63553,word-53003653,
sense-22032046,synset-69142,word-50010133,
sense-21023880,synset-29044,word-11015684,
sense-21050051,synset-32252,word-11031756,
sense-21044630,synset-60498,word-11028513,
sense-28081376,synset-58358,word-40004130,
sense-21055368,synset-30977,word-11035314,
sense-21052245,synset-72361,word-11033176,
sense-21068107,synset-64444,word-11043483-22,
sense-21025310,synset-29450,word-11016573,
sense-21088312,synset-3614,word-12002631,
sense-21091843,synset-56407,word-12004634,
sense-22019511,synset-63968,word-53002602,
sense-21086936,synset-35489,word-12001704,
sense-28057101,synset-51160,word-50005800,
sense-21055113,synset-23499,word-11035139,
sense-21013718,synset-16250,word-11009186,
sense-21010054,synset-29959,word-11006551,
sense-21014701,synset-25130,word-11009833,
sense-28009910,synset-58637,word-40000721,
sense-28110394,synset-55713,word-50008663,
sense-28119234,synset-62476,word-50006004,
sense-22023094,synset-60987,word-53003313,
sense-21020410,synset-25991,word-11013524,
sense-21034313,synset-1321,word-11022070,
sense-21020839,synset-3378,word-11013802,
sense-21095446,synset-17004,word-12006869,
sense-28024591,synset-60965,word-40001614,
sense-21089550,synset-8543,word-12003306,
sense-21002490,synset-42201,word-11001671,
sense-21069830,synset-35410,word-11044465,
sense-21050731,synset-s21050731,word-s21050731,
sense-28051773,synset-63456,word-40003026,
sense-21017108,synset-s21017108,word-s21017108,
sense-28121334,synset-62616,word-53201221,
sense-28010654,synset-56054,word-40000823,
sense-23000175-i2,synset-9249,word-35000171-0,
sense-22025097,synset-56021,word-50007901,
sense-21012120,synset-37379,word-11008115,
sense-21058383,synset-25591,word-11037244,
sense-21050866,synset-74561,word-11032260-7,
sense-21095732,synset-20575,word-12007043,
sense-21011882,synset-34892,word-11007870,
sense-21005355,synset-29950,word-11003601,
sense-21057996,synset-12676,word-11037012,
sense-21032356,synset-19245,word-11020919,gl.
sense-21095195,synset-3629,word-12006719,
sense-21086587,synset-73772,word-12001452,
sense-21009748,synset-36420,word-11006406,
sense-21064662,synset-45814,word-11041285,
sense-21014835,synset-18954,word-11009918,
sense-21026835,synset-35995,word-11017518,
sense-21048500,synset-11551,word-11030897,
sense-91003580,synset-60036,word-11028605,
sense-21084670,synset-72690,word-12000213,
sense-28127065,synset-58606,word-53002091,
sense-28059913,synset-50321,word-53002535,
sense-21016597,synset-9651,word-11011075,
sense-21092199,synset-s21092199,word-s21092199,
sense-21006547,synset-72114,word-11004316,
sense-21018737,synset-34513,word-11012427,
sense-21083493,synset-12928,word-11052251,
sense-21050176,synset-74428,word-11031826,
sense-21074006,synset-5502,word-11047005,
sense-22022662,synset-63908,word-53003215,
sense-21081431,synset-43955,word-11051100,
sense-21055218,synset-7428,word-11035211,
sense-21090960,synset-43957,word-12004126,
sense-21040540,synset-21040,word-11026092,
sense-91005840,synset-2180,word-11045759,
sense-21048137,synset-s21048137,word-s21048137,
sense-21043392,synset-25201,word-11027754,
sense-28111507,synset-60587,word-50000205,
sense-21004476,synset-41043,word-11003069,
sense-21086047,synset-s21086047,word-s21086047,
sense-21028950,synset-29125,word-11018853,
sense-21057384,synset-41430,word-11036623,
sense-21084854,synset-359,word-12000325,
sense-28049856,synset-62140,word-50004784,
sense-21059800,synset-23791,word-11038019,
sense-21035870-i2,synset-s21035870-d2,word-s21035870,
sense-21038485,synset-63284,word-11024655,
sense-21013644,synset-47806,word-11009137,
sense-28111640,synset-51215,word-53005874,
sense-28111666,synset-60595,word-53005871,
sense-22032705,synset-50366,word-53005150,
sense-21038258,synset-28695,word-11024505,
sense-21020556,synset-63213,word-11013630,
sense-22012459,synset-64534,word-53001346,
sense-21087554,synset-14663,word-12002136,
sense-21080567,synset-75267,word-11050626,
sense-28124826,synset-60476,word-50006569,
sense-22006444,synset-54596,word-50001864,
sense-21067162,synset-1639,word-11042897,
sense-98003005,synset-39879,word-49000462,
sense-21058236,synset-21775,word-11037152,
sense-21044997,synset-42363,word-11028747,
sense-21013598,synset-25768,word-11009105,
sense-21046657-i1,synset-s21046657-d1,word-s21046657,
sense-21030777-i1,synset-s21030777-d1,word-s21030777,
sense-21042058,synset-6547,word-11026932,
sense-21088264,synset-45143,word-12002604,
sense-21008535,synset-24954,word-11005569,
sense-21039581,synset-527,word-11025396,
sense-21043274,synset-71677,word-11027691,
sense-21001613,synset-23456,word-11001069,
sense-21011886,synset-54920,word-11007876,
sense-21063511,synset-17569,word-11040515,
sense-21066222,synset-26727,word-11042304,
sense-21070447,synset-38876,word-11044855,
sense-21073645,synset-69014,word-11046819,
sense-22008016,synset-63462,word-53000541,
sense-21003566,synset-9448,word-11002424-1,
sense-21006362-i1,synset-42830,word-11004203,
sense-21000327,synset-64343,word-11000229,
sense-21063233,synset-63774,word-11040285,
sense-28010166,synset-51809,word-40000746,
sense-28060058,synset-51677,word-50006251,
sense-21008866,synset-72396,word-11005774,
sense-21079831,synset-30228,word-11050253,
sense-21045144,synset-34974,word-11028850,
sense-21086424,synset-32132,word-12001354,
sense-21038553,synset-2816,word-11024706,
sense-21030360,synset-s21030360,word-s21030360,
sense-21055634,synset-10571,word-11035527,
sense-21012390,synset-18893,word-11008284,
sense-21028433,synset-72941,word-11018544,
sense-21081162,synset-20968,word-11050977,
sense-22031531,synset-67052,word-53004928,
sense-21084671,synset-72692,word-12000213,
sense-21039842,synset-9694,word-11025589,
sense-98003612,synset-16556,word-49001428,
sense-21041715,synset-17914,word-11026733,
sense-21023378,synset-26767,word-11015354,
sense-21011491,synset-68961,word-11007550,
sense-21040730,synset-34817,word-11026178,
sense-21010194,synset-63331,word-11006628,
sense-22031149,synset-61610,word-53004848,
sense-22027831,synset-55605,word-53004118,
sense-28126744,synset-53546,word-50003160,
sense-21051655,synset-4148,word-11032784,
sense-21042284,synset-46074,word-11027042-54,
sense-21010003,synset-28132,word-11006519-11,
sense-28079272,synset-67752,word-40003779,
sense-21046449,synset-19513,word-11029670,
sense-21018275,synset-s21018275,word-s21018275,
sense-22025520,synset-64972,word-50007980,
sense-21062682,synset-36310,word-11039934,
sense-21050411,synset-21145,word-11031970,
sense-21082404,synset-29174,word-11051621,gl.
sense-21062398,synset-48980,word-11039758,
sense-21097715,synset-72549,word-12008261,
sense-22000553,synset-64052,word-53005686,
sense-21090255,synset-7232,word-12003697,
sense-91001695,synset-15508,word-11013789,
sense-21070230,synset-45825,word-11044708,sj.
sense-21013599,synset-18917,word-11009106,
sense-91006476,synset-s91006476,word-s91006476,
sense-91002745,synset-s91002745-d1; synset-s91002745-d2,word-s91002745,
sense-21011267,synset-57104,word-11007327,
sense-28125616,synset-61802,word-50004094,
sense-21061553,synset-21777,word-11039151,
sense-28026272,synset-59755,word-30000720,
sense-21017689,synset-48213,word-11011785,
sense-21012072,synset-15216,word-11008065,
sense-21065388,synset-29021,word-11041720,
sense-91006589,synset-65221,word-11050897,
sense-28126814,synset-54317,word-53004614,
sense-21026950,synset-7845,word-11017601,
sense-28044640,synset-69991,word-40002195,
sense-21030396,synset-29213,word-11019662,
sense-21000111,synset-42580,word-11000080,
sense-21069109,synset-43978,word-11044031-11,
sense-21026452,synset-14592,word-11017247,
sense-21098220,synset-14335,word-12008536,
sense-21000764,synset-27637,word-11000513,
sense-21025339,synset-s21025339,word-s21025339,
sense-28095445,synset-56067,word-40004423,
sense-91004065,synset-7294,word-11032254,
sense-21043096,synset-7220,word-11027563,
sense-22016640,synset-52774,word-53200215,
sense-21093154,synset-5969,word-12005475,
sense-21083381-i1,synset-s21083381-d1,word-s21083381,
sense-91002994,synset-41024,word-11023597,
sense-98003407,synset-67114,word-53000947,
sense-21061901,synset-75002,word-11039392,
sense-21058491,synset-17110,word-11037296,
sense-21005776,synset-2409,word-11003885,
sense-21065505-i2,synset-5939,word-11041781,
sense-21082555,synset-72836,word-11051716,
sense-21088648,synset-11727,word-12002770,
sense-21024602,synset-64432,word-11016138,
sense-21075551,synset-30862,word-11047840,
sense-21024437,synset-33015,word-11016025,
sense-21048638,synset-66224,word-11030993,
sense-21048282,synset-46723,word-11030752,
sense-22012094,synset-60904,word-53200660,
sense-28121292,synset-56253,word-50010633,
sense-21029558,synset-34354,word-11019231-3,
sense-21065056,synset-10636,word-11041543,
sense-91004557,synset-24976,word-11036320,
sense-21028326,synset-45298,word-11018469,
sense-21081014,synset-37226,word-11050875,
sense-21076772,synset-3582,word-11048421,
sense-21069447,synset-45343,word-11044235,
sense-21003699,synset-67572,word-11002497,
sense-21051016,synset-1166,word-11032362,
sense-21003318,synset-68817,word-11002228,
sense-21030563,synset-47234,word-11019785,
sense-21083927,synset-23897,word-11052485,
sense-28118752,synset-55410,word-53006179,
sense-21047806,synset-57525,word-11030476,
sense-21019627,synset-5552,word-11012991,
sense-21065122,synset-72602,word-11041578,
sense-21023943,synset-6989,word-11015731,
sense-21001539,synset-43120,word-11001015,
sense-22030701,synset-53398,word-53004759,
sense-21031189,synset-66882,word-11020201,
sense-21009825,synset-8341,word-11006430,
sense-21002612,synset-2354,word-11001756,
sense-21078335,synset-44747,word-11049415,
sense-91000502,synset-2099,word-11003966,
sense-21052685,synset-9538,word-11033479,
sense-21044838,synset-23961,word-11028645,
sense-21087492,synset-20454,word-12002096,
sense-28121306,synset-54161,word-53005448,
sense-22009633,synset-47530,word-53000838,
sense-21001901,synset-26838,word-11001239,
sense-21079340,synset-23703,word-11049968,
sense-22029033,synset-67206,word-53202206,
sense-21078477,synset-62708,word-11049464,
sense-21001443,synset-72658,word-11000935,
sense-21044139,synset-21139,word-11028208,
sense-21084128,synset-32037,word-12000008,
sense-28046749,synset-73060,word-40002535,
sense-21085339,synset-57146,word-12000684,
sense-21088282,synset-69108,word-12002617,
sense-91007915,synset-548,word-12007909,
sense-22027499,synset-57640,word-53004064,
sense-21025097,synset-23561,word-11016460,
sense-21037777,synset-47755,word-11024174,
sense-21088701,synset-20475,word-12002818,
sense-21067087,synset-1791,word-11042849,
sense-22019493,synset-63512,word-50006315,
sense-21033562,synset-1533,word-11021600,
sense-22004936,synset-54776,word-53006214,
sense-21062127,synset-65254,word-11039554,
sense-22021284,synset-57896,word-53002941,
sense-21069933,synset-32428,word-11044535,
sense-91003610,synset-20569,word-11028982,
sense-21077061,synset-43017,word-11048630-1,
sense-21040182,synset-1017,word-11025804,
sense-21014765,synset-71552,word-11009872,
sense-28100066,synset-47093,word-40004520,
sense-21066770,synset-20013,word-11042639,
sense-21096677,synset-4361,word-12007564,
sense-21064298,synset-19960,word-11041037,
sense-21052256,synset-27341,word-11033185,
sense-21070027,synset-38288,word-11044608,
sense-22029909,synset-63929,word-53004570,
sense-21028492,synset-49332,word-11018586,
sense-21052848,synset-78179,word-11033594,
sense-28044111,synset-54398,word-40002102,
sense-28041518,synset-70523,word-40001903,
sense-22013790,synset-65131,word-53001621,
sense-21080528,synset-29813,word-11050592,
sense-28099284,synset-69260,word-40004497,sj.
sense-21070445,synset-40774,word-11044853,
sense-21055253,synset-48717,word-11035239,
sense-21010715,synset-25795,word-11006971,
sense-21038790,synset-27087,word-11024875,
sense-21095543,synset-27149,word-12006915,
sense-21056449,synset-28941,word-11036054,
sense-21039169,synset-12159,word-11025134,hist.
sense-28121083,synset-59894,word-50007658,
sense-21008016,synset-74978,word-11005254-9,
sense-21027593,synset-73637,word-11018053-33,
sense-22033867,synset-54300,word-53202393,
sense-21011427,synset-66704,word-11007508,
sense-22023595,synset-58227,word-53003432,
sense-28125221,synset-2856,word-53001265,
sense-21071110,synset-40343,word-11045244,
sense-21039057,synset-11594,word-11025057,
sense-21015188,synset-18186,word-11010134,
sense-21010031,synset-17989,word-11006533,
sense-91007238,synset-61872,word-12002811,
sense-91006877,synset-2601,word-12000277,
sense-21011538,synset-8297,word-11007589,
sense-28110116,synset-50305,word-40004546,
sense-21092752,synset-22328,word-12005210,
sense-21066932,synset-23698,word-11042761,
sense-23000216-i2,synset-9290,word-35000193-0,
sense-21017675,synset-46323,word-11011775,
sense-21060961,synset-34884,word-11038759,
sense-21007365,synset-23667,word-11004827,
sense-21008531,synset-15205,word-11005565,
sense-98000153,synset-40080,word-40002459,
sense-28006710,synset-60771,word-30001045,
sense-21042670,synset-73703,word-11027285,
sense-28048256,synset-57492,word-40002753,
sense-21069057,synset-46343,word-11044015,
sense-98002552,synset-59936,word-48005522,
sense-21095563,synset-13279,word-12006928,
sense-21021060,synset-65095,word-11013936,
sense-21041712,synset-70649,word-11026730,
sense-91005147,synset-23614,word-11040446,
sense-21009820,synset-6659,word-11006426,især hist.
sense-21086797,synset-34336,word-12001600,
sense-21078728,synset-33586,word-11049600,
sense-22008984,synset-55214,word-53000699,
sense-21054020,synset-7605,word-11034424,
sense-21067860,synset-17381,word-11043349,
sense-21038353,synset-67538,word-11024574,
sense-21094481,synset-40558,word-12006305,
sense-21090261,synset-44750,word-12003703,
sense-28017260,synset-74856,word-30000067,
sense-21022694,synset-30929,word-11014922,
sense-21039197,synset-29560,word-11025146,
sense-91005893,synset-13031,word-11046212,sj.
sense-28124619,synset-68195,word-52100029,
sense-21043826,synset-45680,word-11028002,
sense-21003153,synset-68575,word-11002111,
sense-21049997,synset-44451,word-11031741-40,
sense-21031276,synset-68490,word-11020263,
sense-52100024,synset-s52100024,word-s52100024,
sense-91000651,synset-12991,word-11005162,
sense-21081471,synset-68280,word-11051117,
sense-21026441,synset-s21026441,word-s21026441,
sense-21039482,synset-8183,word-11025337,
sense-98002846,synset-12241,word-46000547,
sense-21044680,synset-5623,word-11028546,
sense-21043006,synset-21044,word-11027499,
sense-21033775,synset-3879,word-11021731,
sense-21021985,synset-68356,word-11014507,
sense-21034782,synset-68215,word-11022321,
sense-28109958,synset-67549,word-53400737,
sense-21091646,synset-s21091646,word-s21091646,
sense-21057841,synset-16115,word-11036886,
sense-21000624,synset-31749,word-11000423,
sense-21084525,synset-48443,word-12000129,
sense-21082860,synset-38250,word-11051876,
sense-21041559,synset-37503,word-11026652,
sense-22013105,synset-61663,word-53001460,
sense-28078828,synset-53071,word-40003691,
sense-21064833,synset-3229,word-11041392,
sense-21093754,synset-72640,word-12005876,
sense-91005821,synset-1910,word-11045547,
sense-21077591,synset-6264,word-11048988,
sense-28112033,synset-s28112033,word-s28112033,
sense-21001731,synset-3298,word-11001144,
sense-21059118,synset-25801,word-11037622,
sense-28128458,synset-62355,word-50009312,
sense-21096904-i1,synset-2699,word-12007739,
sense-21019786,synset-68946,word-11013066,
sense-21014412,synset-34545,word-11009647-4,
sense-21087225,synset-15452,word-12001886,
sense-28008252,synset-52946,word-40000456,
sense-21054078,synset-23130,word-11034468,
sense-21092219,synset-2439,word-12004866,
sense-21004440,synset-15969,word-11003040,
sense-21080819,synset-49618,word-11050761,hist.
sense-21011915,synset-31384,word-11007901,
sense-21090878,synset-7192,word-12004077,
sense-21004517,synset-59090,word-11003093,
sense-21028898,synset-23681,word-11018815,
sense-22024500,synset-60909,word-53202027,
sense-21019746,synset-707,word-11013033,
sense-21039254,synset-2823,word-11025194,
sense-21093097,synset-37618,word-12005433,
sense-22008439,synset-52749,word-53000606,
sense-21072702,synset-11363,word-11046224,
sense-21066652,synset-50293,word-11042576,
sense-21076227,synset-45617,word-11048114-9,
sense-21084906,synset-10965,word-12000362,
sense-21079094,synset-s21079094,word-s21079094,
sense-21077418,synset-21247,word-11048875,sj.
sense-91002629,synset-2636,word-11021069,sj.
sense-21029657,synset-5878,word-11019302,
sense-21052249,synset-6277,word-11033181,
sense-21092085,synset-67276,word-12004776,
sense-21003048,synset-12215,word-11002026,
sense-28042419,synset-73407,word-50004083,
sense-21004751,synset-41838,word-11003242,
sense-21066556,synset-18416,word-11042532,
sense-21082520,synset-59140,word-11051699,
sense-21001546,synset-3846,word-11001020,
sense-21052637,synset-7543,word-11033449,
sense-21051870,synset-16851,word-11032935,
sense-21026796,synset-21348,word-11017486,
sense-21028922,synset-19194,word-11018830,
sense-21056637,synset-73428,word-11036167,
sense-21010475,synset-56460,word-11006806,
sense-21015000-i1,synset-s21015000-d1,word-s21015000,
sense-21072509,synset-30179,word-11046118,
sense-21037007,synset-7712,word-11023648,
sense-98002782,synset-62886,word-46000899,
sense-21098335,synset-36631,word-12008607,
sense-21074489,synset-7074,word-11047252,narkomanjargon
sense-23002126,synset-76839,word-temporary_152,
sense-21006839,synset-s21006839,word-s21006839,
sense-21004007,synset-21106,word-11002711,
sense-21094582,synset-25671,word-12006363,
sense-21065309,synset-15718,word-11041662,
sense-21079265,synset-17344,word-11049902,
sense-21074244,synset-16938,word-11047135,
sense-21076704,synset-54901,word-11048387,
sense-21046222,synset-32421,word-11029517,
sense-91001406,synset-1127,word-11011338,
sense-21062884,synset-13871,word-11040059,
sense-21017138,synset-701,word-11011415,
sense-51004080,synset-s51004080,word-s51004080,
sense-28014592,synset-51904,word-40001372,
sense-21096016,synset-14468,word-12007210,
sense-22010495,synset-59889,word-50003122,
sense-21036658,synset-31134,word-11023454,
sense-21073353,synset-46766,word-11046612,
sense-21070065,synset-33422,word-11044641,
sense-21085505,synset-18079,word-12000803,
sense-21062389,synset-31559,word-11039750,gl.
sense-21005734,synset-66653,word-11003865,
sense-21009571,synset-66687,word-11006279,
sense-22031528,synset-54295,word-53202311,
sense-98000078,synset-2709,word-40001563,
sense-21022310,synset-37498,word-11014707,
sense-21066396,synset-16912,word-11042428,
sense-21062928,synset-24924,word-11040088,
sense-22005834,synset-59837,word-53000073,
sense-22013327,synset-69240,word-53001504,
sense-21090908,synset-13784,word-12004095,
sense-28059132,synset-69390,word-50006058,
sense-21092601,synset-s21092601,word-s21092601,
sense-21081755,synset-44669,word-11051228,
sense-21045008,synset-2677,word-11028756,
sense-21009385,synset-168,word-11006157,
sense-21085215,synset-15534,word-12000569,
sense-21003542,synset-7570,word-11002409,
sense-21056408-i1,synset-13324,word-11036021,
sense-22013305,synset-51489,word-53201660,
sense-28106990-i1,synset-53785,word-53202429,
sense-22012634,synset-73012,word-50003826,
sense-21074748,synset-38167,word-11047397,
sense-21068530,synset-13550,word-11043730,
sense-21065936,synset-39134,word-11042099,
sense-21015055,synset-36997,word-11010062,
sense-21047430,synset-27401,word-11030292,
sense-21019974,synset-16188,word-11013223,
sense-21094478,synset-68926,word-12006302,
sense-21021240,synset-64841,word-11014072,
sense-21051332,synset-19624,word-11032567,
sense-23000038-i1,synset-8820,word-35000037-0,
sense-21087196,synset-11619,word-12001869,
sense-21087697,synset-28645,word-12002244,
sense-21052431,synset-36816,word-11033302,
sense-21050669,synset-3499,word-11032151,
sense-21097489,synset-69095,word-12008133,
sense-21096185,synset-43638,word-12007328,
sense-21029393,synset-14988,word-11019125,
sense-21003898,synset-37818,word-11002623,
sense-21037223,synset-36477,word-11023790,
sense-21057594,synset-1087,word-11036738,
sense-21088563,synset-11343,word-12002717,
sense-21024007,synset-14239,word-11015775,
sense-21049695,synset-6309,word-11031590,
sense-21087498,synset-9796,word-12002100,
sense-22012512,synset-61106,word-50003891,
sense-21068017,synset-47098,word-11043432-3,
sense-28109996,synset-65737,word-53400837,
sense-21058968,synset-24640,word-11037540,
sense-21014330,synset-36436,word-11009606,
sense-91005854,synset-35085,word-11045871,
sense-21005907,synset-13898,word-11003943,
sense-28007521,synset-61716,word-30000632,
sense-21042874,synset-21810,word-11027411,
sense-21085444,synset-63631,word-12000750,
sense-21019983,synset-41557,word-11013230,
sense-21014779,synset-11669,word-11009887,
sense-21096548,synset-42926,word-12007519,
sense-21065742,synset-9747,word-11041954,
sense-21070465,synset-42177,word-11044871,
sense-91001271,synset-40467,word-11010260,
sense-21032556,synset-756,word-11021043,
sense-21010614,synset-41770,word-11006888,
sense-21061052,synset-8387,word-11038826,
sense-21012871,synset-48660,word-11008624,
sense-23002021,synset-76734,word-temporary_46,
sense-98002577,synset-1161,word-46000288,
sense-28103649,synset-73452,word-40004614,
sense-21003050,synset-8475,word-11002027,
sense-21079667,synset-3792,word-11050146,
sense-21014945,synset-30444,word-11009988,
sense-28110517,synset-51545,word-53000496,
sense-22019168,synset-73020,word-50006218,
sense-21071827,synset-11758,word-11045770,
sense-21043144,synset-s21043144,word-s21043144,
sense-28023454,synset-69131,word-30000670,
sense-21071132,synset-18437,word-11045264,
sense-21004258,synset-42157,word-11002906,
sense-21076748,synset-67898,word-11048410,
sense-21065532,synset-78101,word-11041805,
sense-21033588,synset-14729,word-11021616,
sense-21029106,synset-78443,word-11018935,
sense-28054191,synset-55614,word-53002107,
sense-21044768,synset-42940,word-11028611,
sense-21011691,synset-46704,word-11007725,
sense-21084780,synset-17571,word-12000280,
sense-28124524,synset-956,word-53201132,
sense-28116183,synset-s28116183,word-s28116183,
sense-28109950,synset-65731,word-53400713,
sense-22008849,synset-51308,word-53201486,
sense-28126942,synset-61188,word-53201996,
sense-21031912,synset-69312,word-11020633,
sense-22005733,synset-52096,word-53000048,
sense-52100001,synset-s52100001,word-s52100001,
sense-21079477,synset-34647,word-11050055,
sense-21078093,synset-s21078093,word-s21078093,
sense-21016038,synset-72960,word-11010662,
sense-28123425,synset-70576,word-50006639,
sense-21008639,synset-18792,word-11005638,
sense-21039207,synset-46564,word-11025155,
sense-98002862,synset-32275,word-46000433,
sense-21073847,synset-30185,word-11046944,
sense-21022389,synset-72740,word-11014751,
sense-21073634,synset-26406,word-11046811,
sense-21084210,synset-64747,word-12000050,
sense-22017994,synset-64050,word-53002256,
sense-28088826,synset-66219,word-40004274,
sense-21039996,synset-28424,word-11025683,
sense-21043350,synset-23763,word-11027727,
sense-21049564,synset-3824,word-11031550-2,
sense-22006040,synset-54465,word-50001719,
sense-21038621,synset-66938,word-11024754,
sense-21041273,synset-11450,word-11026486,
